Date,Region,AveragePrice,Index,SalesVolume,DetachedPrice,SemiDetachedPrice,TerracedPrice,FlatPrice,GVA (millions),Population,dist_from_lon,dist_from_lon_index,Unemployment,Population_nom,Claim_count,Unemployment_rate,GDP_per_cap,Inflation_index,Inflation,M4_growth,M4_supply,Yield_slope_r,Yield_slope_blc,Yield_slope,Local_pshs,Local_pshs_monthly,Regional_PSHS,Outstanding_perc,Good_perc,Inad_perc,2yr_95ltv,5yr_95ltv,2yr_90ltv,2yr_75ltv,3yr_75_ltv,5yr_75ltv,2yr-60ltv,2yr_85ltv,2yr_75ltvbtl,Migrant_inflow,Migrant_outflow,Net_immigration,Non_UK_born,Migrant_inflow_monthly,Migrant_outflow_monthly,Net_immigration_monthly,Cur_def_perc_gdp,Budget_deficit,Bank_rate,Bank_rate_change_indicator,Regional_population,LFS_population,LFS_active,LFS_employed,LFS_unemployed,LFS_active_perc,LFS_unemployed_perc,Quarter_indicator,GVA_diff,Nationwide_average_hprice_region,Nationwide_index_region
2015-12-31,East Midlands,120225.99711541666,75.63353208700002,20682.0,171116.1495129167,108619.4426106667,89163.90873083331,72180.92903316666,75398.66666666666,4397040.666666666,160742.36471175065,17.196732696969875,73444.8,4677600.0,44006.666666666686,0.008833437846223906,16502.758676232923,1025.5666666666662,0.001301295798817029,,,1.5255172599301134,1.2109546661606028,1.5255172599301134,2580.0,2580.0,1820.75,22.807499999999997,51.74749999999999,5.0075,4.136666666666666,4.853333333333332,2.8799999999999986,1.896666666666667,2.276666666666667,2.766666666666666,1.666666666666666,2.2099999999999986,3.3966666666666656,34892.0,14277.0,20615.0,498000.0,8723.0,3569.25,5153.75,-7.099999999999999,54.80999999999997,0.5,0.0,1107553570.0,2912000.0,2272333.333333333,2167666.666666667,104666.6666666666,0.7803342490842484,0.046060802278014,4,-41.0,161398.49056248972,161398.49056248972
2016-03-31,East Midlands,122114.68868408333,76.71792420491667,22232.0,173528.8574876667,110362.03351083335,90789.89383783334,73397.40391575,75587.0,4400297.0,160742.36471175065,17.196732696969875,73918.525,4725300.0,47588.333333333336,0.009598778233898016,16549.514509738816,1025.566666666666,0.0006298820040057844,,,,,,3080.0,3033.3333333333335,1820.75,22.807499999999997,51.74749999999999,5.0075,3.9533333333333305,4.696666666666666,2.86666666666667,1.926666666666667,2.1566666666666667,2.703333333333333,1.666666666666666,2.2433333333333345,3.2066666666666643,37320.166666666664,14788.0,22532.166666666668,526666.6666666667,9330.041666666666,3697.0,5633.041666666667,-6.199999999999996,38.90000000000002,0.5,0.0,1107553570.0,2912666.6666666684,2281666.666666667,2175666.666666667,106333.3333333334,0.7833599130586777,0.04660468212593692,1,454.0,162082.14215302916,162082.14215302916
2016-06-30,East Midlands,122407.05906791668,76.89177579383335,21817.0,174254.9126290833,110666.8046468333,91028.61354358333,73489.58599025,73898.33333333333,4285506.666666667,160742.36471175065,17.196732696969875,73953.58974358975,4605500.0,46689.99999999999,0.009486747026416005,16599.501710342247,1034.3666666666663,0.002550697287890886,,,,,,3370.0,3370.0,1820.75,22.807499999999997,51.74749999999999,5.0075,3.9099999999999975,4.680000000000005,2.700000000000002,1.8333333333333335,2.1266666666666656,2.6299999999999986,1.693333333333334,2.113333333333331,3.1899999999999986,37092.5,14685.0,22407.5,520000.0,9273.125,3671.25,5601.875,-5.599999999999996,38.90000000000002,0.5,0.0,1107553570.0,2913666.6666666684,2306000.0,2203333.333333333,103000.0,0.7914424510766478,0.04466425918633354,2,416.0,166956.03862072085,166956.03862072085
2016-09-30,East Midlands,123388.20130358331,77.59862107074999,20359.0,175727.47539724997,111559.99429008334,91672.6115415,74162.74438308335,74941.33333333333,4297475.666666667,160742.36471175065,17.196732696969875,73953.58974358975,4605500.0,44750.0,0.009042935964025644,16815.81005963297,1042.4000000000008,0.0022757198352421804,,,,,,3210.0,3210.0,1820.75,22.807499999999997,51.74749999999999,5.0075,3.8566666666666665,4.636666666666665,2.5133333333333345,1.666666666666666,2.01,2.4133333333333313,1.5900000000000016,1.8900000000000001,3.0833333333333313,37092.5,14685.0,22407.5,520000.0,9273.125,3671.25,5601.875,-6.800000000000004,38.90000000000002,0.375,0.0,1107553570.0,2915333.3333333316,2305333.333333333,2198333.333333333,107333.3333333334,0.7907612109918183,0.04655991230980133,3,1451.0,169137.12203813522,169137.12203813522
2016-12-31,East Midlands,121305.55228624998,76.09674519991667,20363.0,172673.95617,109580.6070355,90282.33020766669,73172.62558175,75920.0,4309328.333333333,160742.36471175065,17.196732696969875,73953.58974358975,4605500.0,42185.0,0.008533676108142544,16925.28605353887,1048.566666666666,0.002770856917091963,,,,,,2730.0,2703.3333333333335,1858.4166666666667,22.807499999999997,51.74749999999999,5.0075,3.6699999999999995,4.586666666666671,2.4800000000000004,1.4666666666666681,1.8033333333333335,2.2600000000000007,1.350000000000001,1.773333333333334,2.9233333333333325,37726.166666666664,14877.333333333334,22848.833333333332,526000.0,9431.541666666666,3719.3333333333335,5712.208333333333,-4.599999999999996,38.90000000000002,0.25,0.0,1107553570.0,2916666.6666666684,2304000.0,2202666.666666667,101333.3333333334,0.7899433872264483,0.04397052165004383,4,648.0,169341.47582568738,169341.47582568738
2017-03-31,East Midlands,121081.84125808335,75.8221728415,20122.0,172318.07171216668,109387.50449449997,90154.27172600002,73037.77919341666,73469.33333333334,4155874.3333333335,160742.36471175065,17.196732696969875,73918.525,4446600.0,45434.99999999999,0.009151601456831603,16845.537939076905,1056.1999999999998,0.0027684127065021155,,,,,,3320.0,3320.0,1877.25,22.807499999999997,51.74749999999999,5.0075,3.8033333333333323,4.633333333333328,2.4766666666666644,1.4133333333333338,1.7100000000000002,2.1899999999999986,1.32,1.7199999999999993,2.726666666666664,,,,,,,,-3.900000000000003,7.4,0.25,0.0,1107553570.0,2918000.0,2279333.333333333,2187000.0,92333.33333333339,0.7811286269134109,0.0405095988126644,1,303.0,170082.43476162883,170082.43476162883
2017-06-30,East Midlands,121804.50270041665,76.111804315,18602.0,173671.71065391664,109924.31281183334,90532.29319791669,73406.87534525002,73649.33333333334,4159975.0,160742.36471175065,17.196732696969875,73918.525,4446600.0,46896.66666666668,0.009413211847351909,16880.53708995891,1071.1999999999996,0.003689318071819603,,,,,,3170.0,3170.0,1877.25,22.807499999999997,51.74749999999999,5.0075,4.143333333333335,4.72,2.4766666666666644,1.4399999999999993,1.693333333333334,2.036666666666666,1.3033333333333341,1.6400000000000001,2.5900000000000025,,,,,,,,-5.099999999999996,7.4,0.25,0.0,1107553570.0,2919333.3333333316,2254333.333333333,2161666.666666667,92666.66666666661,0.7722082607886299,0.04110580123305469,2,74.0,173824.297468773,173824.297468773
2017-09-30,East Midlands,121213.5028611667,75.63744871224999,17931.0,172909.02660858334,109402.27646516667,89948.08021708333,73111.24868166666,74628.33333333333,4170657.0000000005,160742.36471175065,17.196732696969875,73918.525,4446600.0,46769.99999999999,0.009419995182111932,17098.926387379553,1081.866666666668,0.003435159924475073,,,,,,3530.0,3530.0,1877.25,22.807499999999997,51.74749999999999,5.0075,4.033333333333332,4.6599999999999975,2.3366666666666687,1.4133333333333338,1.6766666666666676,1.9433333333333334,1.2333333333333338,1.5733333333333324,2.5666666666666638,,,,,,,,-3.7,7.4,0.25,0.0,1107553570.0,2920000.0,2267000.0,2172333.333333333,95000.0,0.7763698630136986,0.04190507913940155,3,923.0,177824.81791688,177824.81791688
2017-12-31,East Midlands,118359.23688616666,74.84200506141667,19432.0,168850.60633508334,107067.57164508337,87760.93762116668,71910.20094908336,74826.33333333333,4181185.666666667,160742.36471175065,17.196732696969875,73918.525,4446600.0,46298.33333333333,0.009399589053293305,17060.568628432902,1090.4000000000008,0.003616824158175473,,,,,,3080.0,2953.3333333333335,1914.9166666666665,22.807499999999997,51.74749999999999,5.0075,3.9599999999999995,4.610000000000004,2.3100000000000014,1.5766666666666675,1.693333333333334,2.0499999999999985,1.433333333333332,1.6766666666666676,2.5100000000000016,,,,,,,,-3.599999999999997,7.4,0.4166666666666665,0.0,1107553570.0,2921000.0,2291333.333333333,2194333.333333333,97000.0,0.7844345543763546,0.042333243010980244,4,344.0,177180.172690464,177180.172690464
2018-03-31,East Midlands,118079.695838,75.16247288549997,13982.0,168426.24597550003,107043.36312124999,87672.79312325001,71786.18871837501,73226.0,4095264.0,160742.36471175065,17.196732696969875,73918.525,4356700.0,50190.0,0.010395513299549351,17012.34962476442,1092.9499999999996,2.8835790515990833e-05,,,,,,,,,22.807499999999997,51.74749999999999,5.0075,,,,,,,,,,,,,,,,,,,0.5,0.0,1107553570.0,,,,,,,1,143.0,,
1995-03-31,East of England,172130.14929050725,71.17822287376812,30886.0,288302.260942971,177862.5202206522,143433.45711340584,109392.7454458696,94208.99999999999,4558082.333333334,79848.22808727642,8.542419026906327,80244.39130434782,4867100.0,176441.66666666663,0.03089841940828454,20876.144322783726,579.1333333333339,0.0034059633943693455,2.2000000000000015,517.4123618003283,1.448050848517276,1.3024803043842115,1.448050848517276,,,4120.0,22.615217391304352,65.56086956521737,1.917391304347826,,,,,,,,,,44630.5,22253.5,22377.0,798000.0,11157.625,5563.375,5594.25,0.4,,6.458333333333334,0.0,1428424558.0,3265666.666666668,2613333.3333333316,2408333.333333332,205000.0,0.8002451417410016,0.07844382832318864,1,450.0,51559.746497207525,51559.746497207525
1995-06-30,East of England,176315.84617826086,72.86507000347824,29661.0,295771.8705768841,182420.70947449273,146889.85744304344,111976.16781731886,94931.0,4562365.0,79848.22808727642,8.542419026906327,80244.39130434782,4867100.0,165303.33333333334,0.028732941247382328,21026.247125733044,589.666666666667,0.005192564444029968,1.3999999999999992,527.1123360730444,1.30076464780546,1.2093037519701806,1.30076464780546,,,5270.0,22.615217391304352,65.56086956521737,1.917391304347826,,,,,,,,,,44630.5,22253.5,22377.0,798000.0,11157.625,5563.375,5594.25,-1.3999999999999992,,6.625,0.0,1428424558.0,3269000.0,2607000.0,2407666.666666668,199333.33333333326,0.7974916686329719,0.07646149348938767,2,717.0,54112.34111287755,54112.34111287755
1995-09-30,East of England,179468.67819681158,74.22625141391305,27513.0,300944.78844514495,185608.7358361594,149644.93256833334,114132.33014326089,100399.0,4895355.333333334,79848.22808727642,8.542419026906327,80244.39130434782,4867100.0,163643.33333333337,0.028485463702536556,20592.32562946587,591.2333333333335,0.0017560105689775618,2.2000000000000015,537.8818423605337,1.59696614733837,1.5529536052310902,1.59696614733837,,,4640.0,22.615217391304352,65.56086956521737,1.917391304347826,,,,,,,,,,44630.5,22253.5,22377.0,798000.0,11157.625,5563.375,5594.25,-1.200000000000001,,6.625,0.0,1428424558.0,3273333.333333332,2609333.3333333316,2412333.333333332,197000.0,0.7971488334228315,0.07549828101972944,3,1071.0,53473.9986453062,53473.9986453062
1995-12-31,East of England,183058.76951594205,75.73775991224637,28410.0,306327.07731978263,189351.71715492755,152837.80031644928,116200.85076905797,100747.0,4899501.333333334,79848.22808727642,8.542419026906327,80244.39130434782,4867100.0,155393.33333333334,0.027120402544607087,20655.636909302695,592.166666666667,0.00023472968301855663,2.599999999999998,549.8047928336671,1.5570016790479229,1.5786291559897576,1.5570016790479229,,,2970.0,22.615217391304352,65.56086956521737,1.917391304347826,,,,,,,,,,44630.5,22253.5,22377.0,798000.0,11157.625,5563.375,5594.25,-0.5,,6.583333333333333,0.0,1428424558.0,3278000.0,2601333.3333333316,2419000.0,182333.3333333332,0.7935735524016505,0.07009094624099489,4,252.0,53781.04503917492,53781.04503917492
1996-03-31,East of England,186213.70776355072,77.20670799144928,31193.0,311794.78890173906,192614.09203818842,155255.45047057973,117923.65221804348,101005.66666666666,4901658.666666666,79848.22808727642,8.542419026906327,80244.39130434782,4867100.0,162303.33333333334,0.028271455315067678,20702.115648039344,595.166666666667,0.0017977158464932794,2.400000000000002,564.2148883148039,1.9300413301518378,2.1005016942400987,1.9300413301518378,,,3910.0,22.615217391304352,65.56086956521737,1.917391304347826,,,,,,,,,,44630.5,22253.5,22377.0,798000.0,11157.625,5563.375,5594.25,-0.6999999999999996,,6.135416666666664,0.0,1428424558.0,3282333.333333333,2599333.3333333316,2429666.666666668,169333.33333333323,0.7919161659438199,0.06514592858803367,1,414.0,52024.28806344789,52024.28806344789
1996-06-30,East of England,189926.03806905798,78.71364699644926,30248.0,318562.7232342754,196250.0580247827,158143.7232518841,120425.55744862319,102746.33333333333,4984717.666666667,79848.22808727642,8.542419026906327,80244.39130434782,4867100.0,150366.66666666672,0.026186287760317895,20651.409412525336,602.933333333334,0.003283576686506325,1.7999999999999985,574.0437515901759,2.0566073931635644,2.1459791235392074,2.0566073931635644,,,5130.0,22.615217391304352,65.56086956521737,1.917391304347826,,,,,,,,,,44630.5,22253.5,22377.0,798000.0,11157.625,5563.375,5594.25,-0.5,,5.895833333333336,0.0,1428424558.0,3287000.0,2618000.0,2444666.666666668,173666.66666666677,0.7964710807652835,0.06633644535108775,2,479.0,55227.86150383562,55227.86150383562
1996-09-30,East of England,192156.3079189856,79.62788463971016,28793.0,321920.49458384066,198499.3970907971,160109.7570215942,122321.98522297101,112100.66666666669,5568267.333333333,79848.22808727642,8.542419026906327,80244.39130434782,4867100.0,146081.66666666666,0.025766512537370154,20161.15306184533,603.966666666667,0.0017171358323615864,2.0,587.3331435143442,2.0771921735891268,2.1539526969983593,2.0771921735891268,,,5020.0,22.615217391304352,65.56086956521737,1.917391304347826,,,,,,,,,,44630.5,22253.5,22377.0,798000.0,11157.625,5563.375,5594.25,-0.6000000000000005,,5.6875,0.0,1428424558.0,3293000.0,2613666.6666666684,2437333.333333332,176333.3333333332,0.7937040113097994,0.06746563305451461,3,1464.0,55520.56549626953,55520.56549626953
1996-12-31,East of England,196344.57455260865,81.23331188173914,29914.0,328248.8161723913,202906.2920569565,163984.09211159422,125085.4152672464,113007.33333333334,5575002.0,79848.22808727642,8.542419026906327,80244.39130434782,4867100.0,128636.66666666667,0.022764136259260503,20295.774340050888,607.633333333334,0.0013178848744158284,1.7999999999999985,600.7265315015719,1.0913551295205512,1.0478655571660531,1.0913551295205512,,,4150.0,22.615217391304352,65.56086956521737,1.917391304347826,,,,,,,,,,44630.5,22253.5,22377.0,798000.0,11157.625,5563.375,5594.25,-0.5,,5.895833333333336,0.0,1428424558.0,3298000.0,2606666.6666666684,2436333.333333332,170333.33333333323,0.7903787524190663,0.06534338886393312,4,461.0,56805.88429528086,56805.88429528086
1997-03-31,East of England,197840.586093913,82.00562742246375,31541.0,331094.6537676812,204487.2284930435,164994.0267287681,125585.5789492029,113316.66666666667,5577364.333333333,79848.22808727642,8.542419026906327,80244.39130434782,4867100.0,123298.33333333331,0.021836638114560082,20343.197566066832,611.2333333333335,0.0021855854866585193,3.0999999999999974,615.8254793017693,1.0575087522355322,1.0314485249044534,1.0575087522355322,,,5228.550724637681,22.615217391304352,65.56086956521737,1.917391304347826,7.313333333333333,8.290000000000003,,7.25,7.726666666666668,8.170000000000002,,,,44556.33333333333,22225.5,22330.833333333336,796666.6666666667,11139.083333333332,5556.375,5582.708333333334,0.1,20.07000000000002,5.9375,0.0,1428424558.0,3304000.0,2604666.6666666684,2446666.666666668,158333.33333333326,0.7883377444714845,0.06078831108441962,1,331.0,59804.43021835953,59804.43021835953
1997-06-30,East of England,195942.81861565218,81.47290040572464,27612.0,327794.28657746373,202021.21700956515,163011.79377268118,124186.23806094207,110193.66666666667,5450488.999999999,79848.22808727642,8.542419026906327,80204.26666666666,4734400.0,106306.66666666667,0.01881387006920694,20263.09051134905,618.9666666666669,0.004438892214450041,2.299999999999998,628.2161895799798,0.5715998773058972,0.5693126525829301,0.5715998773058972,,,4840.0,22.615217391304352,65.56086956521737,1.917391304347826,7.230000000000001,8.073333333333327,,7.176666666666671,7.603333333333336,7.953333333333324,,,,44408.0,22169.5,22238.5,794000.0,11102.0,5542.375,5559.625,0.1,20.07000000000002,6.135416666666664,0.0,1428424558.0,3310000.0,2629333.3333333316,2463000.0,167000.0,0.794359682663656,0.06351803456494261,2,166.0,59510.3417838496,59510.3417838496
1997-09-30,East of England,157191.1459280435,66.70130894586957,26312.0,261909.09468811587,161251.22692550725,129871.8049654348,101696.99441898552,90947.33333333334,4658238.666666666,79848.22808727642,8.542419026906327,81782.36842105263,3930600.0,99336.66666666666,0.01803488732976415,19535.007179272165,625.0,0.003798577991647103,1.0,638.4912437170614,-0.2450918960197157,-0.26263595889378,-0.2450918960197157,,,4600.0,22.615217391304352,65.56086956521737,1.917391304347826,7.169999999999999,7.943333333333329,,7.1433333333333335,7.676666666666671,7.826666666666659,,,,46151.0,23345.0,22806.0,817000.0,11537.75,5836.25,5701.5,0.1,20.07000000000002,6.833333333333333,0.0,1428424558.0,3315666.666666667,2639666.6666666684,2497666.666666668,142000.0,0.7961192526159055,0.05379516980618768,3,1372.0,62682.97810992655,62682.97810992655
1997-12-31,East of England,156398.68134043476,65.90868192797103,25763.0,260398.8336097826,160625.94924804347,129549.43318318843,101473.26189659422,91590.66666666666,4668135.333333334,79848.22808727642,8.542419026906327,81782.36842105263,3930600.0,88553.33333333333,0.01620574070254907,19632.240412339484,630.0000000000001,0.001483366148101073,2.0,648.9695104046579,-0.6698913708034668,-0.7464691888211905,-0.6698913708034668,,,4110.289855072464,22.615217391304352,65.56086956521737,1.917391304347826,7.163333333333334,7.586666666666664,,7.080000000000001,7.416666666666669,7.40666666666666,,,,44588.0,23182.666666666664,21405.333333333336,795000.0,11147.0,5795.666666666667,5351.333333333333,-0.8,20.07000000000002,7.125,0.0,1428424558.0,3321000.0,2649666.6666666684,2509666.666666668,139333.33333333326,0.7978520036695211,0.052585954192250824,4,154.0,63011.165652032236,63011.165652032236
1998-03-31,East of England,155330.5305777536,65.36781680094202,28415.0,258873.24810405803,159347.9728344203,128753.39294144929,100645.10179804348,86295.0,4477012.333333333,79848.22808727642,8.542419026906327,80634.78378378379,3733900.0,91721.66666666667,0.01679591858493076,19406.929376317476,632.0,0.001693270268336285,2.700000000000002,667.5006248185239,-0.8568421366214948,-0.9863170221313646,-0.8568421366214948,,,5168.550724637681,22.615217391304352,65.56086956521737,1.917391304347826,7.303333333333336,7.353333333333336,,7.07666666666666,7.279999999999994,7.173333333333341,,,,43877.833333333336,23186.166666666668,20691.666666666668,782333.3333333334,10969.458333333334,5796.541666666667,5172.916666666667,-1.5,2.480000000000001,7.25,0.0,1428424558.0,3327000.0,2655666.6666666684,2518000.0,138000.0,0.798216261866362,0.05196517183608732,1,275.0,62625.32613273638,62625.32613273638
1998-06-30,East of England,151221.91776586958,64.06291953246377,27765.0,251995.46453884046,154875.51350152175,124955.42844210145,97840.44878202898,82629.00000000001,4336040.0,79848.22808727642,8.542419026906327,80317.36111111111,3587800.0,83863.33333333333,0.015498241744128664,19221.493752495153,643.7000000000005,0.005342494908069739,1.5999999999999999,679.5434111549728,-1.1727328812108748,-1.2430819691794126,-1.1727328812108748,,,4800.0,22.615217391304352,65.56086956521737,1.917391304347826,7.289999999999999,6.933333333333336,,7.066666666666664,7.043333333333334,6.800000000000005,,,,44020.5,23355.5,20665.0,779000.0,11005.125,5838.875,5166.25,-1.6,2.480000000000001,7.291666666666669,0.0,1428424558.0,3332666.666666667,2654666.6666666684,2529000.0,125000.0,0.7965594633472081,0.047085661508370326,2,-381.0,65948.01468933842,65948.01468933842
1998-09-30,East of England,131993.34704289856,55.754921041376804,24975.0,216059.27181514486,132930.07673623183,107814.49645028988,85994.58810992754,75378.33333333331,3996806.0000000005,79848.22808727642,8.542419026906327,83626.125,3235900.0,82551.66666666666,0.015003501191307589,18891.208740273007,645.7999999999995,0.0020693786800143332,2.0999999999999988,692.9744285626875,-1.436131162669384,-1.1701258681590954,-1.436131162669384,,,4480.0,22.615217391304352,65.56086956521737,1.917391304347826,7.463333333333329,7.086666666666666,,7.226666666666667,7.233333333333332,6.970000000000005,,,,44470.0,23244.5,21225.5,762000.0,11117.5,5811.125,5306.375,0.5,2.480000000000001,7.5,0.0,1428424558.0,3337333.333333333,2655666.6666666684,2535666.666666668,120000.0,0.7957457456302808,0.04518654068915761,3,2174.0,68028.4261331539,68028.4261331539
1998-12-31,East of England,132846.97510195654,56.10850088782609,26412.0,217414.2954316667,133925.35446913037,108719.9116454348,86162.49618840578,76420.33333333334,4006798.6666666665,79848.22808727642,8.542419026906327,83626.125,3235900.0,78705.00000000001,0.014160930261116077,19141.04830869774,648.7333333333335,1.2670013764074883e-07,0.8999999999999992,702.013590678315,-0.9149948971074646,-0.5009020787610015,-0.9149948971074646,,,3390.0,22.615217391304352,65.56086956521737,1.917391304347826,6.790000000000002,6.683333333333336,,6.663333333333333,6.613333333333338,6.509999999999996,,,,44470.0,23244.5,21225.5,762000.0,11117.5,5811.125,5306.375,-0.1,2.480000000000001,6.958333333333333,0.0,1428424558.0,3342000.0,2651333.3333333316,2532333.333333332,119000.0,0.7933373929013683,0.04488263052195517,4,272.0,66387.13129894488,66387.13129894488
1999-03-31,East of England,134774.0973492029,56.964750797826085,29579.0,220581.25398246385,135938.89737195644,110434.01077782607,86829.85816065219,78631.33333333333,4124193.0,79848.22808727642,8.542419026906327,83626.125,3235900.0,84745.00000000004,0.0150370595251898,19132.032681535104,645.9333333333341,-0.000609320788017638,2.400000000000002,715.1960783867507,-0.44168709428163666,-0.11609019814460035,-0.44168709428163666,,,4320.0,22.615217391304352,65.56086956521737,1.917391304347826,5.933333333333336,5.993333333333337,,5.773333333333338,5.966666666666666,5.800000000000005,,,,44470.0,23244.5,21225.5,762000.0,11117.5,5811.125,5306.375,-3.0999999999999974,-9.009999999999994,5.791666666666663,0.0,1428424558.0,3346666.666666667,2655333.3333333316,2541000.0,114333.33333333333,0.7934262463129997,0.0430578921812394,1,713.0,68018.20927608594,68018.20927608594
1999-06-30,East of England,135172.27762152176,57.10074806884059,29256.0,222022.3739571739,136348.42755884057,110579.4819136232,86763.07997855076,79273.33333333334,4128479.6666666665,79848.22808727642,8.542419026906327,83626.125,3235900.0,77535.0,0.013770723701639448,19278.376481033752,652.7666666666665,0.003032356603461645,2.0,728.8551922100665,-0.011881145499825038,0.2574190100753129,-0.011881145499825038,,,4610.0,22.615217391304352,65.56086956521737,1.917391304347826,5.949999999999995,6.120000000000004,,5.773333333333338,5.710000000000005,6.050000000000005,,,,44470.0,23244.5,21225.5,762000.0,11117.5,5811.125,5306.375,-2.400000000000002,-9.009999999999994,5.25,0.0,1428424558.0,3351666.666666667,2663666.6666666684,2553333.333333332,110666.66666666667,0.7947288783911403,0.041548487885136216,2,356.0,68315.0932879043,68315.0932879043
1999-09-30,East of England,135440.8890104348,57.17326658507245,25990.0,222563.12708963774,136643.26320594203,110687.82201956522,86794.76700500002,90466.66666666666,4837407.666666667,79848.22808727642,8.542419026906327,83626.125,3235900.0,74485.0,0.013082752768455714,18553.977994815687,653.2999999999995,0.0012279344221222484,1.299999999999999,740.3114254370057,-0.018376803666627417,0.3594821085906968,-0.018376803666627417,,,4390.0,22.615217391304352,65.56086956521737,1.917391304347826,6.32666666666666,6.6000000000000005,,6.136666666666662,6.319999999999996,6.536666666666667,,,,44470.0,23244.5,21225.5,762000.0,11117.5,5811.125,5306.375,-2.700000000000002,-9.009999999999994,5.041666666666663,0.0,1428424558.0,3358000.0,2661666.6666666684,2554000.0,108333.33333333333,0.7926348105212189,0.04070122370450507,3,1246.0,71979.05166466266,71979.05166466266
1999-12-31,East of England,137199.17832420292,57.88804234934783,28251.0,225188.2681974638,138592.03576884055,112345.66808405798,87783.97093710145,93400.66666666666,5001360.666666666,79848.22808727642,8.542419026906327,83626.125,3235900.0,69260.00000000001,0.012106367867156818,18502.40174814145,658.1333333333341,0.0021817527649607253,2.700000000000002,757.4724739408847,-0.7124588356142817,-0.0979763434950763,-0.7124588356142817,,,3660.0,22.615217391304352,65.56086956521737,1.917391304347826,6.800000000000005,7.09666666666667,,6.539999999999998,6.876666666666666,6.913333333333334,,,,44470.0,23244.5,21225.5,762000.0,11117.5,5811.125,5306.375,-2.299999999999998,-9.009999999999994,5.375,0.0,1428424558.0,3364000.0,2664666.6666666684,2553333.333333332,111333.33333333333,0.7921128688396941,0.04178100075368675,4,262.0,74429.58894717651,74429.58894717651
2000-03-31,East of England,139814.76371384057,58.98849954978262,31280.0,229880.62629608696,141422.87147731884,114525.4650939855,88902.50797702896,95739.0,5129259.0,79848.22808727642,8.542419026906327,83626.125,3235900.0,73933.33333333334,0.012708842442950756,18503.511037486667,660.7666666666665,0.0021773234891806492,3.6999999999999984,778.8899867729994,-0.9061223432205744,-0.21912156871817956,-0.9061223432205744,,,4930.0,22.615217391304352,65.56086956521737,1.917391304347826,6.8500000000000005,7.15666666666666,,6.67333333333334,6.759999999999996,7.046666666666675,,,,44470.0,23244.5,21225.5,762000.0,11117.5,5811.125,5306.375,-2.2000000000000015,-20.309999999999974,5.833333333333336,0.0,1428424558.0,3370000.0,2671000.0,2568333.333333332,102666.66666666666,0.7925813188648729,0.03843871801038357,1,364.0,79080.46291212647,79080.46291212647
2000-06-30,East of England,142905.30492181153,60.26936884992752,29407.0,235948.83674971023,144570.79453804353,116913.12761166666,90545.00538369566,96108.33333333334,5133245.666666667,79848.22808727642,8.542419026906327,83626.125,3235900.0,65134.999999999985,0.011273306307828001,18563.923575975125,673.1333333333341,0.005346186033363232,2.5,805.8409546972713,-0.9952833871844456,-0.0927914734434202,-0.9952833871844456,,,4330.0,22.615217391304352,65.56086956521737,1.917391304347826,6.603333333333334,7.003333333333331,,6.386666666666662,6.639999999999993,6.896666666666666,,,,44470.0,23244.5,21225.5,762000.0,11117.5,5811.125,5306.375,-2.700000000000002,-20.309999999999974,6.0,0.0,1428424558.0,3376000.0,2688666.6666666684,2590666.6666666684,98333.33333333337,0.7964051952420952,0.036573349881568414,2,308.0,82282.00428120416,82282.00428120416
2000-09-30,East of England,144790.40769782604,61.088054898405794,26618.0,239165.40754108693,146472.5726402899,118522.4532989855,91597.85817630433,102347.66666666666,5471430.0,79848.22808727642,8.542419026906327,83626.125,3235900.0,60631.66666666667,0.01088615663053226,18397.99190854019,674.2000000000005,0.0011936432418144793,2.599999999999998,826.6408769683031,-0.7894673261743534,0.05423714767451996,-0.7894673261743534,,,4230.0,22.615217391304352,65.56086956521737,1.917391304347826,6.589999999999998,6.889999999999993,,6.34333333333333,6.57666666666666,6.7566666666666615,,,,44470.0,23244.5,21225.5,762000.0,11117.5,5811.125,5306.375,-2.5,-20.309999999999974,6.0,0.0,1428424558.0,3381000.0,2714666.6666666684,2612666.6666666684,102000.0,0.8029178143909733,0.03757264765469421,3,2317.0,82951.98930886014,82951.98930886014
2000-12-31,East of England,147790.9312226087,62.286001997391296,28289.0,244389.98406188408,149720.5185628261,121040.58558239132,93077.41001094201,103175.0,5477476.0,79848.22808727642,8.542419026906327,83626.125,3235900.0,57095.000000000015,0.010265136104738051,18523.784861639913,678.4000000000005,0.0009350648642432924,2.0,846.2902681798149,-0.5964846926315165,-0.04331079985463164,-0.5964846926315165,,,2960.0,22.615217391304352,65.56086956521737,1.917391304347826,6.319999999999996,6.693333333333329,,6.046666666666674,6.229999999999999,6.463333333333333,,,,44470.0,23244.5,21225.5,762000.0,11117.5,5811.125,5306.375,-2.0999999999999988,-20.309999999999974,6.0,0.0,1428424558.0,3385666.666666667,2733333.3333333316,2637666.6666666684,96000.0,0.8073247483640805,0.03512345032243338,4,288.0,82414.79013172079,82414.79013172079
